岗位名称,企业名称,最低薪资,最高薪资,工作城市,工作区域,工作街道,学历要求,工作年限要求,企业规模,企业性质,工作类型,岗位发布时间,岗位要求,source,js 有深度学习，机器学习，搜索，推荐等算法经验优先。 任职要求,任意一种计算机语言都可以～都在招哦～全国多个城市在招,偶尔加班若加班一天工作时间不超过10小时， 具体时间以项目告知为准 4.能一周左右入职 5.工作地点,善于寻求资源解决问题;对工作的熟悉度提升后，有自己创新的想法。表现出解决复杂问题的能力。6.可独立领导跨组的项目;在专业方面可以指导和培养新员工任职条件,工作稳定。入职即签合同，六险一金，社保全额，有带教！地点:北京 上海 杭州 苏州 南京 成都 武汉 西安 深圳 东莞全程线上面试，下午茶齐全，夜宵备好，城际班车。硬件开发/嵌入式开发/AI/算法/通用软件开发测试等都有职位。java/c/++/python/测试/GO/前端职位描述,开展后端服务的设计、开发、测试等工作；3、根据实际业务需求，完成各类设计文档、分析报告、ppt等材料的部分内容；4、根据部门领导安排的其他工作任务。 岗位要求,程序设计；3.根据设计文档或需求说明完成代码编写，调试，测试和维护；4.分析并解决软件开发过程中的问题；5.协助测试工程师制定测试计划，定位发现的问题；6.配合项目经理完成相关任务目标。任职要求,能提出优化建议。二、 任职要求,负责对应模块的需求管理；2、完成所负责模块的详细设计和接口设计； 3、负责分配到的开发任务或项目的进度控制；4、负责开发过程中异常情况的检核、报告、追踪和改善；5、负责自己开发的功能点的单元测试工作，并确保功能点品质。任职要求
资深java开发工程师,同步新科,9001,12000,成都,武侯,桂溪,本科,3-5年,300-499人,股份制企业,全职,2024-10-16 16:38:44,岗位职责1.负责项目、产品的系统设计、核心模块代码开发、关键性能优化、及时解决项目涉及到的技术问题；2.负责研究业务系统的需求，完善和改进各系统性能，包括高并发、高可靠、高可用、高安全等。任职条件1.本科学历、软件开发相关专业或计算机相关专业毕业，工作经验至少3年以上；2.扎实的Java编程基础，熟悉微服务、devops开发模式，一致性等分布式技术，熟悉主流开源框架，如 springBoot 、s...,Boss直聘,,,,,,,,,
Java开发工程师,北京神州数字科技有限公司,12001,24000,成都,双流,华阳,本科,3-5年,10000人以上,上市公司,全职,2024-09-04 13:52:02,自研产品，核心技术知识产权，金融科技上市公司、行业领军企业、市场排名第一、客户认可度高，平台好福利佳待遇优空间大 岗位职责： 1.根据项目具体要求，承担开发任务，按计划完成任务目标； 2.负责项目中主要功能的代码实现，软件交付后，参与软件的维护工作，及时解决客户使用中遇到的问题； 3.负责编制与项目相关的需求、技术文档； 4.协助完成软件系统及模块的测试。 任职要求： 1.本科及以上学历，学信网可...,Boss直聘,,,,,,,,,
JAVA开发工程师,成都拓达聚思力信息技术有限公司,12001,15000,成都,高新区,桂溪,本科,3-5年,1000-9999人,外商独资,全职,2024-08-23 09:40:07,1、参与软件的设计和开发2、在软件产品实施过程中，参与功能需求书撰写、开发与集成测试等，确保项目按时按质完成；3、对于系统出现的问题能进行及时修改及完善；4、不断熟悉和掌握新的业务知识和新技术 任职要求：1、正规院校计算机或相关专业本科及以上学历,Boss直聘,,,,,,,,,
Java开发工程师,北京鼎腾科技有限公司,18001,35000,成都,郫都,合作街道,本科,3-5年,500-999人,民营,全职,2024-08-01 11:46:22,岗位职责：1、根据项目具体要求，承担开发任务，按计划完成任务目标；2、负责日常开发工作，解决开发中的技术问题，负责开发框架的搭建、改进；3、完成项目测试、系统交付工作，对项目实施提供支持；4、负责编制与项目相关的技术文档；5、跟进服务器安全、稳定、维护和性能优化等工作；6、完成领导交付的其他工作任务。任职要求：1、本科及以上学历，3年及以上相关工作经验，计算机相关专业优先考虑；2、熟悉常用的开源框...,Boss直聘,,,,,,,,,
Java开发工程师,京北方,10001,16000,成都,武侯,桂溪,本科,5-10年,10000人以上,民营,全职,2024-07-30 16:18:28,【技能要求】1.Java基础扎实，理解JVM原理，对多线程，锁机制有一定的了解；2.使用过主流框架Spring boot，Spring Cloud，dubbo等，对框架本身有过开发或重构者可优先考虑；3.三年及以上使用JAVA开发的经验，对于使用过的开源框架，能了解其原理和机制；4.了解分布式系统的设计和应用，账务分布式缓存、消息等机制；能对分布式常用技术进行合理应用，解决问题;5.掌握Linux...,Boss直聘,,,,,,,,,
JAVA开发工程师(MRP/ERP),成都拓达聚思力信息技术有限公司,15001,20000,成都,高新区,桂溪,本科,3-5年,1000-9999人,外商独资,全职,2024-08-23 09:40:09,岗位职责：1、参与软件的设计和开发2、在软件产品实施过程中，参与功能需求书撰写、开发与集成测试等，确保项目按时按质完成；3、对于系统出现的问题能进行及时修改及完善；4、不断熟悉和掌握新的业务知识和新技术 任职要求：1、正规院校计算机或相关专业本科及以上学历，3年及以上工作经验；2、精通JAVA 基础，有分布式应用开发经验；3、深入理解MVC/ORM的原理，熟悉如Spring MVC,Boss直聘,,,,,,,,,
Java后端开发工程师,软通动力信息技术(集团)股份有限公司,10001,14000,成都,武侯,石羊,大专,5-10年,10000人以上,民营,全职,2025-07-10 15:55:21,1. 有Java项目开发经验，熟悉面向对象的设计和编程，具有扎实的Java基础知识2. 熟练使用Spring、mybatis、mybatis-plus等框架，对springMVC、IOC、AOP有深刻的理解；3. 熟悉MYSQL数据库编程，能够编写函数、存储过程，能够对SQL进行性能优化；4. 熟练使用SpringBoot、SpringCloud、Dubbo、MQ等框架，有微服务、分布式系统开发经...,Boss直聘,,,,,,,,,
Java后端开发工程师,外企德科数字技术有限公司,14001,28000,成都,郫都,合作街道,本科,经验不限,10000人以上,合资,全职,2025-07-10 14:00:45,要求：1、JAVA开发基础扎实，熟悉Spring,Boss直聘,,,,,,,,,
高级Java开发,成都拓达聚思力信息技术有限公司,10001,15000,成都,高新区,桂溪,本科,3-5年,1000-9999人,外商独资,全职,2024-08-23 09:40:09,岗位职责：1、参与软件的设计和开发2、在软件产品实施过程中，参与功能需求书撰写、开发与集成测试等，确保项目按时按质完成；3、对于系统出现的问题能进行及时修改及完善；4、不断熟悉和掌握新的业务知识和新技术 任职要求：1、正规院校计算机或相关专业本科及以上学历,Boss直聘,,,,,,,,,
java/c/c++/python/js/go软件开发工程师,外企德科,14001,28000,成都,郫都,合作街道,本科,经验不限,1000-9999人,合资,全职,2025-07-10 13:50:20,岗位要求：1、扎实的编程能力，熟悉算法和数据结构；熟悉计算机的基础理论； 2、熟练使用java/c/c++/python/js其中一种语言，掌握Spring相关生态开源框架，熟悉MySql、MQ、Redis、SpringCloud等，熟悉事务、缓存、消息、负载均衡等； 3、熟悉Linux开发环境； 4、具有大规模高并发云服务设计和开发经验优先； 5、有微服务、容器相关开发经验优先。 任职要求： 1...,Boss直聘,,,,,,,,,
金牛java系统软件开发工程师,四川聆真科技有限公司,13001,15000,成都,锦江,桂溪,中专/中技,经验不限,20人以下,,全职,2025-07-10 11:08:55,岗位内容：1. 负责Java应用程序的设计与开发，包括需求分析、系统设计、编码和测试等环节。2. 研究新技术，不断提升开发效率和程序性能。3. 改进现有系统、优化系统资源，提高系统稳定性和可靠性。4. 参与团队内部培训、交流与分享会议，促进整个团队技术水平的提升。任职要求：1. 熟悉Java语言，熟练掌握Spring框架及相关开源技术。2. 具备扎实的计算机基础，熟悉数据结构、算法和网络编程等知识...,Boss直聘,,,,,,,,,
java开发（微服务开发）,成都拓达聚思力信息技术有限公司,12001,15000,成都,高新区,柳江,本科,1-3年,1000-9999人,外商独资,全职,2024-08-23 09:40:44,职位描述：岗位职责：1、参与微服务基础设施和基础架构的设计和开发；2、在软件产品实施过程中，参与功能需求书撰写、开发与集成测试等，确保项目按时按质完成；3、对于系统出现的问题能进行及时修改及完善；4、不断熟悉和掌握新的业务知识和新技术； 任职要求：1、正规院校计算机或相关专业本科及以上学历,Boss直聘,,,,,,,,,
Java/C/C++/Python 开发测试工程师,外企德科数字技术有限公司,13001,22000,成都,都江堰,聚源,本科,经验不限,10000人以上,合资,全职,2025-07-10 11:00:27,岗位职责:1.负责后端开发工作2.使用Java、C/C++、Python等编程语言进行开发3.参与系统设计，确保代码质量和系统稳定性任职要求：1.具备扎实的编程能力，熟练使用Java、C/C++、Python等语言2.具有良好的团队合作精神，能够与团队成员有效沟通3.具备较强的问题分析和解决能力，能够独立承担模块开发任务,Boss直聘,,,,,,,,,
java初中级开发 短期三个月以内 12k以内,北京易才博普奥管理顾问有限公司,9001,15000,成都,崇州,崇阳,大专,3-5年,1000-9999人,民营,全职,2025-07-10 10:52:14,工作职责：1、负责公司核心产品、公共框架、公共组件的开发工作，制定系统相关的技术接口和规范，指导团队其他成员；2、参与对客户需求的分析和设计工作，及完成相关文档工作;编写软件开发过程中的相关技术文档；3、根据产品要求负责Java应用系统的架构设计和核心代码的编写；4、制定项目技术方案，负责整体架构设计和核心模块设计、负责内部架构的扩展与创新；5、积极参与团队沟通与协作，进行技术分享与培训，提升团队...,Boss直聘,,,,,,,,,
高级Java开发工程师（IT Tools）,成都拓达聚思力信息技术有限公司,15001,25000,成都,,桂溪,本科,3-5年,1000-9999人,外商独资,全职,2024-08-23 09:40:07,岗位职责： 参与软件的设计和开发 在软件产品实施过程中，参与功能需求书撰写、开发与集成测试等，确保项目按时按质完成； 对于系统出现的问题能进行及时修改及完善； 不断熟悉和掌握新的业务知识和新技术 任职要求： 正规院校计算机或相关专业本科及以上学历，普通话标准，英语四级以上，英语听读 和口语较好者优先考虑。 3年以上IT行业工作经验，具备扎实的Java全栈技术经验 (Spring Boot,Boss直聘,,,,,,,,,
后端开发工程师（Java + AI大模型）,成都星阵地科技有限公司,10001,15000,成都,武侯,桂溪,大专,3-5年,500-999人,民营,全职,2025-07-10 09:37:13,短期项目，项目周期半年！半年半年！！！！！！！！！！技能要求：一、Java方面：1.3年以上经验。2.精通JAVA语言，熟练使用SpringBoot、SpringCloud。有从0到1项目经验。3.熟悉各种中间件，Redis、MQ、Nginx等常规中间件，能独立部署调优更佳。4.熟悉Git代码版本管理工具。5.熟悉Mysql，基本使用和性能调优。6.有信创开发经验优先。7.熟悉Linux操作系统优...,Boss直聘,,,,,,,,,
不限语言-开发/测试岗位Java/C++/C/Python/,外企德科数字技术有限公司,18001,35000,成都,郫都,合作街道,本科,经验不限,10000人以上,合资,全职,2025-07-10 00:26:16,接受应届毕业生1、本科及以上学历（统全）;2、热爱编程，基础扎实，熟悉掌握但不限于 JAVA/C++/C/Python/JS/HTML/GO等编程语言中的一种或数种，有良好的编程习惯;3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践;4、对数据结构、算法有一定了解。全部门后端开发，测试，算法和数据类岗位都有工作地点:南京、杭州、苏州、上海、成都、西安...,Boss直聘,,,,,,,,,
JAVA开发工程师(MRP/ERP),成都拓达聚思力信息技术有限公司,12001,15000,成都,高新区,桂溪,本科,3-5年,1000-9999人,外商独资,全职,2024-08-23 09:40:42,岗位职责：1、参与软件的设计和开发2、在软件产品实施过程中，参与功能需求书撰写、开发与集成测试等，确保项目按时按质完成；3、对于系统出现的问题能进行及时修改及完善；4、不断熟悉和掌握新的业务知识和新技术 任职要求：1、正规院校计算机或相关专业本科及以上学历，3年及以上工作经验；2、精通JAVA 基础，有分布式应用开发经验；3、深入理解MVC/ORM的原理，熟悉如Spring MVC,Boss直聘,,,,,,,,,
java后端开发工程师,成都云帆数联科技有限公司,8001,12000,成都,,桂溪,本科,1-3年,20-99人,民营,全职,2025-07-09 17:16:02,任职条件： 1、本科以上学历，计算机相关专业； 2、1年以上使用Java开发的经验，有较好的计算机基础知识； 3、熟练掌握Java，有扎实的编程功底，具备良好的编码规范，熟悉面向对象和数据结构； 4、熟悉Spring技术栈，如Spring，SpringBoot，SpringCloud等； 5、熟悉MySQL数据库、常用的数据库优化策略、并具备事务解决能力； 6、对Redis、RabbitMQ、Zo...,Boss直聘,,,,,,,,,
Java/C++/C/Python/Golang/web前端开发/自动化测试,外企德科数字技术有限公司,16001,30000,成都,双流,兴隆,本科,经验不限,10000人以上,合资,全职,2025-07-10 00:26:55,岗位内容：1. 设计、开发并维护Java应用程序。2. 解决各种技术难题，保证代码的可靠性、高效性和安全性。3. 参与软件设计的讨论和计划制定。4. 与其他团队成员协作工作，提高团队整体技术水平。任职要求：1. 熟悉Java语言及相关技术，熟悉Spring框架。2. 具有扎实的编程基础和良好的面向对象编程思想。3. 对常见数据库如MySQL、Oracle等有一定的了解和应用经验。4. 对Web开发...,Boss直聘,,,,,,,,,
java软件开发工程师,软通动力信息技术(集团)股份有限公司,8001,14000,成都,武侯,桂溪,本科,3-5年,10000人以上,民营,全职,2025-07-09 15:14:18,熟悉JAVA开发，JAVA基础知识了解，多线程，微服务，数据库，linux操作系统操作熟悉，有实际工作经验。熟悉CRM系统 能够清晰的描述之前的业务，讲解思路清晰，有逻辑。,Boss直聘,,,,,,,,,
java软件开发工程师,成都维傲科技有限公司,7001,12000,成都,郫都,犀浦,大专,3-5年,20-99人,,全职,2025-07-09 09:25:56,1.具备扎实的java知识体系，有linux和docker的相关安装部署经验，熟悉常见的开发工具，如idea，eclipse等 2.Java框架和技术栈：熟悉常用的Java框架和技术栈，如Spring,Boss直聘,,,,,,,,,
软件开发工程师（Java/C++/C测试/python/JS/）,外企德科数字技术有限公司,15001,30000,成都,郫都,合作街道,本科,经验不限,10000人以上,合资,全职,2025-07-10 00:24:30,工作岗位： 1.负责产品软件设计和交付，包括软件开发、大规模并行化软件设计、多线程多任务的动态调度，动态内存管理等软件关键技术研究； 2.负责软件研发及商用过程中的功能、性能、可靠性等问题的定位解决； 3.负责软件新技术的预研和产品实现，提升产品优势； 4.对外洞察学术界、工业界新方向，通过机器学习、Tensor、大数据等行业新技术的探索，研究在通信、产品化的应用，持续创新，孵化新技术，为产品创造...,Boss直聘,,,,,,,,,
java软件开发工程师,四川廉邦航空服务有限公司,11001,15000,成都,双流,华阳,大专,1-3年,20-99人,,全职,2025-07-09 09:37:22,岗位内容：1. 开发高质量的Java应用程序，保证代码的可读性、可维护性、可扩展性和性能。2. 参与需求分析、系统设计和开发计划的制定。3. 能够快速识别问题并提供有效的解决方案。4. 与产品和测试团队紧密合作，确保产品质量符合用户期望。任职要求：1. 精通Java编程语言和Spring框架，有大型项目开发经验。2. 拥有扎实的计算机基础，熟练掌握面向对象编程思想和设计模式。3. 熟练使用常见的W...,Boss直聘,,,,,,,,,
java软件开发工程师,成都江泰讯安信息技术有限公司,9001,15000,成都,金牛,金泉,大专,3-5年,20-99人,民营,全职,2025-07-08 17:08:55,岗位职责： 1、参与GIS前后端技术的设计与实现，包括但不限于GEOSEVEE、OPENLAYER、CESIUM等技术的应用； 2、与团队成员紧密合作，共同完成GIS项目的开发任务； 3、进行代码调试与优化，确保系统的稳定运行； 4、编写相关技术文档，支持项目管理和团队协作； 岗位要求： 1、具备3年以上数据库、后端JAVA、前端VUE开发经验，熟悉数据库前后端框架及相关技术； 2、精通GEOSE...,Boss直聘,,,,,,,,,
java软件开发工程师,外企德科数字技术有限公司,10001,20000,成都,郫都,合作街道,本科,经验不限,10000人以上,合资,全职,2025-07-10 00:24:32,1、统招 quan 日制 本科及以上学历；（已毕业拿到毕业证学位证）2、熟悉Java/C/C++/Python/GO等其中一种主流开发语言，有相关工作经验优先；3、熟练掌握数据结构与算法，能完成牛客上简单以及中等的题目。4、热衷前沿技术的探索，能快速掌握和理解新技术；5、有较强的学习能力、良好的团队协作能力、良好的沟通表达能力。,Boss直聘,,,,,,,,,
ACG-A-系统研发-025-Java后端开发工程师,博彦科技承德有限公司,8001,12000,成都,锦江,锦官驿,本科,3-5年,1000-9999人,股份制企业,全职,2025-07-08 17:08:10,岗位内容描述负责百度数据中心资源运营平台的研发- 负责系统/平台的性能优化，提升可靠性和扩展能力- 探索新技术，并运用到研发工作中，用数据和技术驱动产品发展能力要求描述-3年以上软件研发经验- 熟练掌握Java，熟悉常用的编程思想和设计模式，熟悉J2EE相关编程和框架，如Spring Boot，mybatis等- 数据结构和算法基础扎实，熟悉linux操作系统、网络、数据库相关知识- 有较强业务需...,Boss直聘,,,,,,,,,
Java（AI应用开发）,成都星阵地科技有限公司,10001,15000,成都,武侯,桂溪,大专,3-5年,500-999人,民营,全职,2025-07-04 17:31:28,技能要求：一、Java方面：1.3年以上经验。2.精通JAVA语言，熟练使用SpringBoot、SpringCloud。有从0到1项目经验。3.熟悉各种中间件，Redis、MQ、Nginx等常规中间件，能独立部署调优更佳。4.熟悉Git代码版本管理工具。5.熟悉Mysql，基本使用和性能调优。6.有信创开发经验优先。7.熟悉Linux操作系统优先。8.熟悉Docker、K8s容器技术优先。9.熟...,Boss直聘,,,,,,,,,
java/c++/C/Python/前端开发工程师,外企德科数字技术有限公司,15001,30000,成都,郫都,合作街道,本科,经验不限,10000人以上,合资,全职,2025-07-10 00:24:27,岗位要求 满足百分之60欢迎投递1、软件从业经验，悉掌握但不限于C++等编程语言中的一种或数种，有良好的编程习惯2、熟悉编译构建技术、分布式技术、虚拟化级高并发技术或有相关经验者优先3、有较强的推动协调组织能力；具备良好的结构化思维和与人连接力4、了解动态规划，二叉树，递归，哈希等算法知识岗位职责1、 负责产品构建方案设计和落地，基于可信构建、可信配置管理等要求，向产品持续交付满足可信工程能力的构...,Boss直聘,,,,,,,,,
java软件开发工程师,成都海跃智讯科技有限公司,9001,11000,成都,武侯,桂溪,本科,3-5年,20-99人,,全职,2025-07-04 17:45:35,工作内容：根据需求完成系统功能的设计和开发，确保代码的质量和可靠性；进行系统的测试和调试，修复bug并优化系统性能；撰写相关的技术文档和用户手册，方便团队和用户的使用和维护；参与团队的协作工作，包括代码评审和技术交流等。岗位要求：计算机科学或相关专业的本科及以上学历；熟练掌握JAVA开发语言和相关技术；具备使用Spring、Hibernate等常用JAVA框架的经验者优先；熟悉数据库设计和SQL语...,Boss直聘,,,,,,,,,
Java全栈开发工程师,成都蜗牛创想科技有限公司,9001,13000,成都,武侯,桂溪,大专,3-5年,100-299人,民营,全职,2025-07-04 00:00:01,岗位职责：1. 负责Java后端及全栈应用开发，使用SpringBoot/SpringCloud构建微服务 2. 优化系统性能，熟练使用Redis、MQ（如RabbitMQ/Kafka） 3. 参与AI智能体开发，结合业务需求实现智能化功能 4. 编写高质量代码，参与技术方案设计与优化 任职要求：1. 3年以上Java开发经验，熟练使用SpringBoot/SpringCloud 2. 掌握Red...,Boss直聘,,,,,,,,,
Java/C/C++/Python/Go开发工程师,外企德科数字技术有限公司,15001,30000,成都,郫都,合作街道,本科,经验不限,10000人以上,合资,全职,2025-07-10 00:27:07,岗位职责：1、负责应用软件开发和维护工作。2、负责软件模块需求分析、系核心模块代码编写和单元测试，完成概要设计文档、详细设计文档。3、积极主动的与项目相关人员沟通交流，持续改善产品体验。业务技能要求：1、熟练掌握常用数据结构。2、熟悉计算机组成原理、操作系统、网络等。岗位要求：1.一本以上学历，双证学信网可查（不要求专业） 2.热爱编程，基础扎实，熟悉掌握但不限于Java、C/C++、GO、Pyt...,Boss直聘,,,,,,,,,
Java后端高级开发工程师（智慧校园）,四川幻立方科技有限责任公司,16001,24000,成都,武侯,机投桥,本科,5-10年,20-99人,民营,全职,2025-07-04 00:00:01,自研产品岗位。岗位职责描述：1.根据需求，独立完成模块的设计，接口开发，文档注释，单元测试，持续集成工作;2.有良好的编码习惯，注释规范，有良好自主学习的能力;3.能够承受一定工作压力，在规定的时间内高效完成任务，独立分析需求和开发模块代码并交付，解决项目关键性问题;4.善于沟通，责任心强，具备良好的团队合作精神;职业要求： 1.计算机相关专业统招本科以上学历; 2.至少3年以上Java开发经验；...,Boss直聘,,,,,,,,,
java高级开发工程师,四川西盾科技有限公司,14001,20000,成都,青羊,文家,本科,5-10年,100-299人,民营,全职,2025-07-01 16:46:40,职位描述： 有人工智能、大数据、信息安全方面经验优先 1、负责基于JAVA架构的软件系统架构分析、设计，确定系统架构和技术方案，撰写相关文档 2、负责组织编制系统的技术规范，设计和制定系统接口；编写相应技术文档 3、进行软件开发技术指导、培训与交流，提升团队的研发能力 4、协助测试工程师制定测试计划，定位发现的问题 5、参与系统研发、技术疑难解决和技术交流，分析并解决软件开发过程中的问题，能对新的...,Boss直聘,,,,,,,,,
java/c/c++/python/软件开发/软件测试,外企德科数字技术有限公司,14001,28000,成都,郫都,合作街道,本科,经验不限,10000人以上,合资,全职,2025-07-10 00:27:04,岗位职责： 1、负责应用软件开发和维护工作。 2、负责软件模块需求分析、系核心模块代码编写和单元测试，完成概要设计文档、详细设计文档。 3、积极主动的与项目相关人员沟通交流，持续改善产品体验。 任职要求： 业务技能要求： 1、熟练掌握常用数据结构。 2、熟悉计算机组成原理、操作系统、网络等。 岗位要求： 1、 精通JAVA/Python/C/C ++/GO开发，精通多线程、 IO 、网络编程等； ...,Boss直聘,,,,,,,,,
java后端开发工程师,四川索罗斯投资管理有限公司,90,100,成都,青羊,西御河,大专,无经验,20-99人,民营,实习,2025-07-01 14:35:02,【工作职责】： 1.参与项目的需求分析、设计和开发流程，协助进行系统的功能定义与程序设计。2.使用Java技术实现前端和后端的交互功能，包括页面设计和开发、前后端接口的开发和维护等。3.参与项目产品的技术研发和设计，并按照规范及设计文档完成编码、自测工作，对代码质量负责。4.负责相关技术文档的编写工作，并协助解决软件开发中的问题。5.配合前端及测试人员完成产品迭代开发过程，并确保项目按时交付并符合...,Boss直聘,,,,,,,,,
java软件开发工程师,中铁二局集团物资有限公司,8001,12000,成都,金牛,金泉,本科,5-10年,300-499人,国企,全职,2025-07-01 10:38:20,任职要求：1、参与应用平台/数据平台的需求分析、概要设计、详细设计;2、参与应用平台/数据平台的核心模块代码编写，开发与维护相关功能;3、熟练掌握Java，熟悉Spring Boot、Spring、SpringMVC、Mybatis等后端开发框架; 熟悉前端Js、vue、layui等技术；4、熟悉Mysql数据库开发和设计以及缓存数据库Redis的设计和研发;5、熟练操作linux系统，能够快速部...,Boss直聘,,,,,,,,,
软件开发（c/c++/java/python/go/js）,外企德科数字技术有限公司,14001,28000,成都,郫都,合作街道,本科,经验不限,10000人以上,合资,全职,2025-07-10 00:24:26,1、具备独立工作能力和解决问题的能力，善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践;2、熟练掌握数据结构、算法知识;3、参与业界前沿技术研究和规划，与全球专家一起工作、交流。任职要求:1.信息系统/计科/软件工程/通讯等相关专业优先，能力优秀者可放宽，往届应届生均可培养。2.热爱编程，熟悉掌握C/C++/Java/Python/ JS/Web/安卓/IOS开发等编程语言中的一种或多种...,Boss直聘,,,,,,,,,
